,name,location,lat,lon,formatted_address,about,overallRating,overallRatingCnt,Airport Lounges,Airport Shops,Amusement and Theme Parks,Antique Shops,Aquariums,Architectural Buildings,Arenas and Stadiums,Art Galleries,Art Museums,Auto Racing Tracks,Bars and Clubs,Battlefields,Beaches,Biking Trails,Bodies of Water,Bowling Alleys,Breweries,Bridges,Bus Services,Casinos,Cemeteries,Children's Museums,Churches and Cathedrals,Cigar Bars,Civic Centres,Comedy Clubs,Convention Centers,Cooking Classes,Cultural Events,Dams,Dance Clubs and Discos,Department Stores,Distilleries,Educational sites,Escape Games,Factory Outlets,Farmers Markets,Farms,Ferries,Flea and Street Markets,Food and Drink Festivals,Forests,Fountains,Game and Entertainment Centers,Gardens,Gay Bars,Gear Rentals,Golf Courses,Government Buildings,Health Clubs,Hiking Trails,Historic Sites,Historic Walking Areas,History Museums,Hot Springs and Geysers,Islands,Jazz Bars,Jogging Paths and Tracks,Karaoke Bars,Lessons and Workshops,Libraries,Lighthouses,Lookouts,Marinas,Military Bases and Facilities,Military Museums,Miniature Golf,Missions,Monuments and Statues,Movie Theaters,Mysterious Sites,National Parks,Natural History Museums,Nature and Wildlife Areas,Neighborhoods,Observation Decks and Towers,Observatories and Planetariums,Onsen Resorts,Operas,Other Fun and Games,Other Outdoor Activities,Paint and Pottery Studios,Parks,Piers and Boardwalks,Playgrounds,Points of Interest and Landmarks,Public Transportation Systems,Religious Sites,Scenic Drives,Scenic Walking Areas,Science Museums,Seasonal Fireworks,Shooting Ranges,Shopping Malls,Ski and Snowboard Areas,Spas,Speciality Museums,Speciality and Gift Shops,Sporting Events,Sports Camps and Clinics,Sports Complexes,Symphonies,Taxis and Shuttles,Theaters,Theatre and Performances,Thermal Spas,Trams,Universities and Schools,Visitor Centers,Volcanos,Water Parks,Waterfalls,Wine Bars,Wineries and Vineyards,Yoga and Pilates,Zoos
1045,TWG Tea Boutique at Changi T1,"80 Airport Boulevard Changi Airport Terminal 1 #02-14 Terminal 1 (Center Area), Singapore 819642 Singapore",1.361813,103.9902721,"80 Airport Blvd., Singapore 819642","TWG Tea is the finest luxury tea brand in the world. Specializing in whole-leaf teas from source estates, TWG Tea offers the largest tea list in the world, over 800 different single-estate harvests and exclusive blends from every tea producing country.",4.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,Kamal Arts,"1 Engku Aman Turn Wisma Geylang Serai #04-06, 1 Engku Aman Turn, Singapore 408528 Singapore",1.3164769,103.8963197,"1 Engku Aman Rd, Singapore 409923","Batik painting class with practicing local artists at their studio. View batik paintings at the gallery. Experience Malay culture and art at Wisma Geylang Serai, the cultural hub of the Singapore Malay community.",5.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,Bugis Village,,nil,nil,nil,,4.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,Vivo Diamonds,"57 Tanjong Pagar Road, Singapore 088478 Singapore",1.278413,103.843976,"57 Tg Pagar Rd, Singapore 088478","Diamonds and jewellery boutique in Singapore. You can find Engagement rings, Diamond Rings, Earrings, Pendants, wedding bands, custom made jewellery and GIA certified loose diamonds of different sizes, cut, colour and clarity here.",5.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,Mozio - Singapore,"Bukit Timah Rd, Singapore, Singapore 8V42+G7 Singapore",1.3228168,103.8149508,"Bukit Timah Rd, Singapore","Whether by train, bus, shuttle, sedan, taxi, limo, water taxi, motorcycle or helicopter, travellers using Mozio can search for and book the right option for them. From our own experiences travelling and struggling to find the best local options for getting around, we connect customers and local companies to turn what can be one of the most confusing parts of any trip, into a delightful experience.",5.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,Trimmings Salon &amp; Spa - AVEDA,"75B Loewen Road, Singapore 248852 Singapore",1.3020098,103.8124461,"75b Loewen Rd, Singapore 248845",Trimmings Salon &amp; Spa is an Aveda Lifestyle Salon &amp; Spa at Dempsey . We are proud to offer the following services : #Hair Salon Highlights/ Colours/ Colour Corrections Scalp Detox /Hair Treatments/ Olaplex Brazilian Blowout/Keratin Treatments/Soft Rebond/Thermal Straightening Ladies Cut/Men's Cut/Kids Cut Hair Perms #Spa Aveda Facials/ Medi Facials/Peels/Dermabrasion/VPL/MTS Chakra Body Balancing /Deep Tissue/ Javanese /Pre Natal/Reflexology Waxing/Laser Hair Removals Lash &amp; Brows Tint / Lash Extensions/ Lash Perm/ Eyebrow Embroidery #Manicure &amp; Pedicure Gels Come By &amp; Be Dazzled !,5.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Dream Drive Pte Ltd,"3 Temasek Boulevard Floor 1 Suntec City Mall Suntec City Mall, Singapore 038983 Singapore",1.293952,103.8569974,"3 Temasek Blvd, Singapore 038983","Dream Drive gives you access to some of the world's most exclusive supercars, and treat you to an unforgettable experience. Your Lamborghini, Audi R8, or Maserati GT will growl its way through the gears. Enjoy the beautiful Singapore skyline as you blast around Singapore's famed F1 street circuit and expressways. Dream Drive also provides limousine services such as airport transfers and disposals services in various types of vehicles such as Mercedes Benz sedans, Alphard MPVs, Combis, Coaches, and even Supercars! Dream Drive, make yours come true!",4.5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,Flyer Lounge @ Singapore Flyer,"The Singapore Flyer 30 Raffles Avenue, Singapore 039803 Singapore",1.2892988,103.8631368,"30 Raffles Ave, Singapore 039803",A chic and cosy bar located within the Singapore Flyer serving up award-winning cocktails that were previously unavailable to the public.,4.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,KidsSTOP™,"21 Jurong Town Hall Road, Singapore 609433 Singapore",1.3353344,103.7356336,"21 Jurong Town Hall Rd, Singapore","KidsSTOP™ is a one-of-its-kind edutainment centre in Singapore that aims to engage children from pre-school to lower primary levels, aiming to expose them to science in their formative years. In an environment specially designed for young children, trained science communicators guide and facilitate play and learning in various thematic dolpzones. Exhibits and zones are designed to promote and foster parent-child bonding through hands-on activities and programmes. Occupying over 3,000 square meters and housed within the Omni Theatre building, this pioneering social venture beckons kids to step into an imaginary world and embark on an exciting and inspiring journey of discovery!",4.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,Amped Trampoline Park,"46 Kim Yam Road The Herencia The Herencia #02-11, Singapore 239351 Singapore",1.2927142,103.8391463,"46 Kim Yam Road, The Herencia, Singapore 239351 The Herencia, Singapore 239351",,4.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,Albert Court Village Hotel Lobby Lounge,"180 Albert Street Village Hotel Albert Court, Singapore 189971 Singapore",1.3041249,103.8509176,"180 Albert St, Singapore 189971","Every evening, this charming Courtyard of Albert Court Village Hotel turns into the intimate mode. Shadows and candlelight set the mood. Indulge in our wide range of drinks, under a star-lit sky or indoors thrilling to the private corner of the hotel, while rocking to the rhythms of world-famous songs. Enjoy live entertainment every Friday from the popular groups. Get charmed by the colonial settings and romantic ambience.",4.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,Visual Arts Centre,"10 Penang Road #01-02 Dhoby Ghaut Green, Singapore 238469 Singapore",1.2984736,103.8461269,"10 Penang Rd, #01-02 Dhoby Ghaut Green, Singapore 238469","The Visual Arts Centre is a 5500 square feet glass-house exhibition gallery and studio housed in the beautiful, lush green habitat of the Dhoby Ghaut Green. In the midst of a bustling city, Visual Arts Centre within the Dhoby Ghaut Green is a peaceful oasis – bringing one a unique experience of visual art in a tranquil environment.",5.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,M&amp;B Private Jewelers,"304 Orchard Road Lucky Plaza Lucky Plaza # 02-05, Singapore 238863 Singapore",1.3045795,103.8340621,"SG, Orchard Rd, Lucky Plaza, Singapore 238863","With over three decades of experience, M&amp;B Private Jewelers is a trusted name and remain highly regarded by both new and returning clients. From more humble beginnings as experts in rough trading, sourcing and manufacturing, we have answered to innovation and grown to become an authority for rare and highly sought-after pieces prevalent amongst auction houses, royalty and high net-worth individuals. M&amp;B Private Jewelers is a co-owner of the Braúna mine in Brazil, with an ever-growing network of rough diamond sources, offering enviable treasures of magnificent size, color and quality directly from the source. We are proud to be leading a break from traditional business models, eliminating intermediaries and providing the highest value, expertise and integrity to our clients. As a global brand, M&amp;B Private Jewelers is spread in key markets such as Antwerp, Hong Kong, New York and Tel Aviv, with luxury retail suites in both Hong Kong and Singapore.",5.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,Bras Basah Complex,"Bras Basah Complex, Blk 233 Bain St, #04-11, Singapore 180231 Singapore",1.2967926,103.8540468,"233 Bain St, #04 11, Singapore 180233","Bras Basah Complex is a cultural feast that is full of books, art, music and literature. Just across the road from the famous Raffles Hotel, the complex has a large selection of fiction, children’s books and magazines.",3.5,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,Kglow Skinlab,"9 Raffles Boulevard Millenia Walk 02-23 Millenia Walk, Singapore 039596 Singapore",1.2916585,103.8597629,"9 Raffles Blvd, Singapore 039596","Kglow SkinLab is an award winning bespoke anti-aging beauty center with a mission to specifically address all individual skin problems, needs and wellness.Our methodology is combing state of art equipment with holistic approach and avantgarde formulation making us a frontier in this business, delivering the ultimate range of pampering facial and body treatments with lasting results.",5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,Palate Sensations Cooking School Day Classes,"10 Biopolis Road Chromos Chromos #01-03, Singapore 138670 Singapore",1.3040831,103.7912893,"10 Biopolis Rd, Chromos, Singapore 138670","Palate Sensations is a leading life style cooking school offering intimate and fun experiences for cooking classes, corporate team building, private dining and parties in Singapore.",4.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,Enjoy Tea,,nil,nil,nil,,5.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,Beauty 21,"230 Orchard Road Faber House #04-234/6, Singapore 238854 Singapore",1.3019708,103.8382146,"230 Orchard Rd, Singapore 238854","Beauty 21 has been established since 1980 with more than 38+ years of beauty experiences in Singapore. Through the years, its state of art services has been actively and widely spread based on words of mouth by its loyal customers. Today, many customers including overseas clients have been revisiting the salon because of the high standard and quality services provided by our experience beauticians and therapists. In Beauty 21, there is no compromise on the quality of the salon and high standard of services. Our objectives are to provide result oriented services, excellence in customer service and exceptional caring, relaxing and welcoming environment. Over the years, Beauty 21 has achieved servicing many loyal customers with sincere care and professionalism. It has been our main focus to continue to excel in our treatments and services. We are different from many as it is not a place where package sales prevail and resulted in putting our valued customers with unnecessary stress.",5.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,Bamboo Vietnam Hair Spa,"65 Jalan Besar, Singapore 208813 Singapore",1.3051804,103.8549476,"65 Jln Besar, Singapore 208813","Beauty and Wellness Natural Beauty DIY for Organic Treatment We are a team of passionate beautician that provide you, hair, slimming, skin and wellness spa, leaving you a rejuvenate experience. We are located near Jalan Besar MRT Station easily reachable.",5.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
